DATE,OPEN,HIGH,LOW,CLOSE
2019-11-20,9.9800,10.0000,9.9500,10.0000
2019-11-21,9.9700,9.9900,9.9600,9.9900
2019-11-22,9.9700,9.9900,9.9600,9.9900
2019-11-25,9.9900,9.9900,9.9600,9.9700
2019-11-26,9.9800,9.9900,9.9602,9.9900
2019-11-27,9.9900,9.9900,9.9900,9.9900
2019-11-29,10.0000,10.0000,9.9600,9.9952
2019-12-02,9.9899,9.9900,9.9700,9.9800
2019-12-03,9.9700,9.9700,9.9700,9.9700
2019-12-04,9.9600,9.9900,9.9500,9.9800
2019-12-05,9.9800,9.9800,9.9700,9.9800
2019-12-06,9.9800,9.9999,9.9700,9.9900
2019-12-09,10.0000,10.0200,9.9900,10.0000
2019-12-10,10.0200,10.0200,10.0000,10.0200
2019-12-11,10.0000,10.0200,9.9900,10.0200
2019-12-12,10.0200,10.0200,10.0000,10.0100
2019-12-13,10.0000,10.0200,10.0000,10.0200
2019-12-16,10.0100,10.0400,10.0050,10.0400
2019-12-17,10.0400,10.0400,10.0400,10.0400
2019-12-18,10.0300,10.0500,10.0300,10.0500
2019-12-19,10.0500,10.0500,10.0500,10.0500
2019-12-20,10.0673,10.0700,10.0500,10.0700
2019-12-23,10.0496,10.0496,10.0493,10.0493
2019-12-24,10.0493,10.0493,10.0493,10.0493
2019-12-26,10.0493,10.0493,10.0493,10.0493
2019-12-27,10.0400,10.0800,10.0400,10.0738
2019-12-30,10.0700,10.0700,10.0700,10.0700
2019-12-31,10.0700,10.0700,10.0700,10.0700
2020-01-02,10.0700,10.0700,10.0700,10.0700
2020-01-03,10.0900,10.1500,10.0700,10.1500
2020-01-06,10.1300,10.1300,10.1100,10.1100
2020-01-07,10.1500,10.1500,10.1500,10.1500
2020-01-08,10.1550,10.1550,10.1400,10.1401
2020-01-09,10.1400,10.1850,10.1400,10.1800
2020-01-10,10.2300,10.2500,10.2300,10.2500
2020-01-13,10.2400,10.2500,10.2400,10.2500
2020-01-14,10.3800,10.4500,10.2750,10.2750
2020-01-15,10.2750,10.2750,10.2750,10.2750
2020-01-16,10.2750,10.2750,10.2750,10.2750
2020-01-17,10.4400,10.4400,10.4400,10.4400
2020-01-21,10.3463,10.3998,10.2950,10.3998
2020-01-22,10.3500,10.3500,10.3500,10.3500
2020-01-23,10.3500,10.3500,10.3500,10.3500
2020-01-24,10.1328,10.3500,10.1328,10.3500
2020-01-27,10.3500,10.3500,10.3500,10.3500
2020-01-28,10.3500,10.3500,10.3500,10.3500
2020-01-29,10.3100,10.3100,10.3100,10.3100
2020-01-30,10.3100,10.3100,10.3100,10.3100
2020-01-31,10.3100,10.3100,10.3100,10.3100
2020-02-03,10.3100,10.3100,10.3100,10.3100
2020-02-04,10.3100,10.3100,10.3100,10.3100
2020-02-05,10.3100,10.3100,10.3100,10.3100
2020-02-06,10.3100,10.3100,10.3100,10.3100
2020-02-07,10.3100,10.3100,10.3100,10.3100
2020-02-10,10.3100,10.3100,10.3100,10.3100
2020-02-11,10.3100,10.3100,10.3100,10.3100
2020-02-12,10.2500,10.2500,10.2500,10.2500
2020-02-13,10.2500,10.2500,10.1501,10.2500
2020-02-14,10.2001,10.2001,10.2000,10.2000
2020-02-18,10.2024,10.2024,10.2024,10.2024
2020-02-19,10.2100,10.2500,10.2100,10.2100
2020-02-20,10.2550,10.2550,10.2100,10.2100
2020-02-21,10.2100,10.2100,10.2100,10.2100
2020-02-24,10.2100,10.2100,10.2100,10.2100
2020-02-25,10.2900,10.3000,10.2900,10.3000
2020-02-26,10.3000,10.3000,10.3000,10.3000
2020-02-27,10.3000,10.3000,10.3000,10.3000
2020-02-28,10.2100,10.4000,10.2000,10.4000
2020-03-02,10.3500,10.3500,10.3500,10.3500
2020-03-03,10.3500,10.3500,10.3500,10.3500
2020-03-04,10.3000,10.3000,10.3000,10.3000
2020-03-05,10.3000,10.3000,10.3000,10.3000
2020-03-06,10.3000,10.3000,10.3000,10.3000
2020-03-09,10.3000,10.3000,10.3000,10.3000
2020-03-10,10.3000,10.3000,10.3000,10.3000
2020-03-11,10.3000,10.3000,10.3000,10.3000
2020-03-12,10.3000,10.3000,10.3000,10.3000
2020-03-13,10.3000,10.3000,10.3000,10.3000
2020-03-16,10.3000,10.3000,10.3000,10.3000
2020-03-17,10.3000,10.3000,10.3000,10.3000
2020-03-18,9.7500,9.7500,9.7500,9.7500
2020-03-19,9.7000,9.7000,9.7000,9.7000
2020-03-20,9.7000,9.7000,9.7000,9.7000
2020-03-23,9.7000,9.7000,9.7000,9.7000
2020-03-24,9.5000,9.5000,9.5000,9.5000
2020-03-25,9.5000,9.5000,9.5000,9.5000
2020-03-26,9.5000,9.5000,9.5000,9.5000
2020-03-27,9.5000,9.5000,9.5000,9.5000
2020-03-30,9.5000,9.5000,9.5000,9.5000
2020-03-31,9.5000,9.5000,9.5000,9.5000
2020-04-01,9.5000,9.5000,9.5000,9.5000
2020-04-02,9.5000,9.5000,9.5000,9.5000
2020-04-03,9.5000,9.5000,9.5000,9.5000
2020-04-06,9.8000,9.8000,9.8000,9.8000
2020-04-07,9.8000,9.8000,9.8000,9.8000
2020-04-08,9.8000,9.8000,9.8000,9.8000
2020-04-09,9.8000,9.8000,9.8000,9.8000
2020-04-13,9.8000,9.8000,9.8000,9.8000
2020-04-14,9.8000,9.8000,9.8000,9.8000
2020-04-15,9.8000,9.8000,9.8000,9.8000
2020-04-16,9.8000,9.8000,9.8000,9.8000
2020-04-17,9.8000,9.8000,9.8000,9.8000
2020-04-20,9.8000,9.8000,9.8000,9.8000
2020-04-21,9.8000,9.8000,9.8000,9.8000
2020-04-22,9.8000,9.8000,9.8000,9.8000
2020-04-23,9.7500,9.7695,9.6300,9.6493
2020-04-24,9.6493,9.6493,9.6493,9.6493
